customerid,first_purchase,last_purchase,total_orders,total_revenue,tenure_days
17128.0,2011-01-09 12:02:00,2011-01-09 12:02:00,1,157.09,0
17131.0,2011-09-25 12:42:00,2011-12-04 12:52:00,5,2463.17,70
17133.0,2011-03-18 13:47:00,2011-11-24 12:27:00,7,4892.240000000001,250
17134.0,2011-03-20 11:56:00,2011-08-25 09:53:00,2,425.0,157
17135.0,2010-12-03 09:31:00,2011-11-23 16:48:00,7,1139.73,355
17138.0,2011-03-09 11:54:00,2011-03-09 11:54:00,1,380.5,0
17139.0,2011-02-24 09:32:00,2011-11-24 10:12:00,12,10668.47,273
17140.0,2011-04-06 13:33:00,2011-04-06 13:33:00,1,465.32,0
17142.0,2011-04-14 18:22:00,2011-04-14 18:22:00,1,579.0,0
17144.0,2011-09-16 12:50:00,2011-12-08 17:57:00,2,984.57,83
17146.0,2010-12-16 12:20:00,2011-08-26 12:44:00,3,749.78,253
17147.0,2011-02-01 09:36:00,2011-11-17 12:32:00,4,1714.59,289
17148.0,2011-10-19 09:59:00,2011-10-19 09:59:00,1,124.88,0
17152.0,2011-03-21 16:20:00,2011-05-29 12:19:00,3,1689.5,68
17153.0,2011-11-15 13:42:00,2011-11-15 13:42:00,1,213.78,0
17154.0,2011-09-25 13:42:00,2011-09-25 13:42:00,1,329.34,0
17155.0,2011-06-15 10:22:00,2011-11-22 12:38:00,2,251.7,160
17157.0,2011-06-16 15:08:00,2011-12-02 09:10:00,2,319.0,168
17158.0,2010-12-14 13:03:00,2011-11-07 15:15:00,3,1266.97,328
17159.0,2011-06-21 09:49:00,2011-11-18 10:52:00,3,1538.88,150
17160.0,2011-04-12 12:00:00,2011-11-08 14:05:00,6,3518.03,210
17162.0,2011-02-07 12:27:00,2011-11-11 11:34:00,10,1715.46,276
17163.0,2011-09-22 15:54:00,2011-11-18 08:57:00,2,293.1,56
17164.0,2011-03-11 14:26:00,2011-11-07 09:14:00,7,2467.35,240
17165.0,2011-02-28 16:39:00,2011-02-28 16:39:00,1,158.68,0
17166.0,2011-05-20 08:18:00,2011-11-01 09:46:00,2,206.34,165
17169.0,2011-06-09 13:16:00,2011-10-13 10:25:00,2,835.78,125
17171.0,2011-02-23 16:37:00,2011-02-23 16:37:00,1,224.91,0
17172.0,2011-09-22 09:36:00,2011-09-22 09:36:00,1,317.76,0
17173.0,2011-07-31 15:26:00,2011-12-04 14:40:00,8,3766.6,125
17174.0,2011-05-06 11:47:00,2011-05-06 11:47:00,1,59.9,0
17175.0,2011-02-16 14:56:00,2011-10-26 15:31:00,4,1443.69,252
17176.0,2011-05-22 12:41:00,2011-05-22 12:41:00,1,306.13,0
17179.0,2010-12-13 14:24:00,2011-06-14 16:48:00,3,711.79,183
17180.0,2011-01-27 18:05:00,2011-10-14 15:46:00,4,796.03,259
17181.0,2010-12-01 12:38:00,2011-10-13 14:48:00,2,239.92000000000002,316
17183.0,2011-08-26 15:25:00,2011-12-02 10:07:00,6,3347.31,97
17186.0,2011-10-10 12:52:00,2011-10-24 10:20:00,2,144.0,13
17187.0,2011-04-27 12:39:00,2011-04-27 12:39:00,1,203.95,0
17188.0,2010-12-12 12:56:00,2011-11-28 13:53:00,7,2474.23,351
17189.0,2010-12-15 17:28:00,2011-08-25 19:39:00,2,384.4,253
17190.0,2011-05-16 15:29:00,2011-10-12 11:33:00,2,444.74,148
17191.0,2010-12-06 14:36:00,2011-11-11 16:58:00,7,2095.13,340
17193.0,2011-06-16 10:04:00,2011-11-04 12:47:00,7,1699.3,141
17194.0,2010-12-14 12:06:00,2011-03-11 12:05:00,2,262.62,86
17197.0,2011-11-10 10:32:00,2011-11-10 10:32:00,1,1013.01,0
17198.0,2010-12-03 14:54:00,2011-11-16 10:39:00,3,692.22,347
17201.0,2011-10-17 11:55:00,2011-10-17 11:55:00,1,342.63,0
17203.0,2011-10-10 14:37:00,2011-11-04 12:27:00,6,3563.85,24
17204.0,2011-03-21 12:42:00,2011-06-17 14:46:00,4,1564.56,88
17205.0,2011-10-17 12:46:00,2011-10-17 12:46:00,1,384.08,0
17206.0,2011-10-17 13:25:00,2011-10-17 13:25:00,1,204.24,0
17211.0,2010-12-05 12:44:00,2011-11-13 12:03:00,8,2317.2200000000003,342
17212.0,2011-03-31 19:42:00,2011-03-31 19:42:00,1,226.85,0
17213.0,2010-12-08 13:03:00,2011-10-30 14:53:00,7,2781.23,326
17214.0,2010-12-15 15:14:00,2011-10-10 13:17:00,6,1069.1200000000001,298
17217.0,2011-04-19 17:19:00,2011-04-19 17:19:00,1,113.5,0
17218.0,2010-12-06 15:25:00,2011-12-05 13:52:00,10,1960.72,363
17219.0,2011-11-08 11:25:00,2011-11-08 11:25:00,1,114.23,0
17220.0,2010-12-10 14:54:00,2011-11-15 13:47:00,14,3198.25,339
17221.0,2011-11-03 17:39:00,2011-12-02 13:35:00,2,335.13,28
17222.0,2011-10-05 13:58:00,2011-10-05 13:58:00,1,354.15,0
17223.0,2010-12-06 14:08:00,2011-02-02 15:57:00,2,426.79,58
17226.0,2011-02-04 11:52:00,2011-02-04 11:52:00,1,393.49,0
17227.0,2010-12-06 11:16:00,2011-11-21 10:51:00,6,939.32,349
17228.0,2010-12-02 16:00:00,2011-11-24 10:24:00,8,1906.09,356
17229.0,2011-07-20 12:38:00,2011-09-04 13:56:00,2,318.76,46
17230.0,2010-12-15 11:22:00,2011-03-20 16:12:00,8,3638.41,95
17231.0,2010-12-13 14:16:00,2011-11-27 15:18:00,10,3174.32,349
17232.0,2011-11-25 12:24:00,2011-12-07 12:21:00,2,421.52,11
17233.0,2011-11-04 14:06:00,2011-11-04 14:06:00,1,190.88,0
17234.0,2011-06-10 11:20:00,2011-06-10 11:20:00,1,149.89,0
17235.0,2010-12-02 13:38:00,2011-11-14 15:51:00,2,550.0600000000001,347
17236.0,2010-12-12 11:49:00,2011-11-27 12:00:00,6,916.13,350
17237.0,2011-11-17 12:55:00,2011-11-28 15:02:00,2,314.69,11
17238.0,2010-12-03 15:05:00,2011-12-07 11:35:00,17,3744.65,368
17239.0,2011-01-31 09:41:00,2011-01-31 09:41:00,1,382.5,0
17242.0,2011-06-12 13:04:00,2011-08-23 14:55:00,2,1135.04,72
17243.0,2010-12-05 10:03:00,2011-12-08 13:26:00,26,8676.85,368
17244.0,2011-10-17 15:19:00,2011-10-17 15:19:00,1,954.9,0
17245.0,2011-05-19 10:43:00,2011-05-19 10:43:00,1,171.45000000000002,0
17247.0,2011-11-24 15:21:00,2011-11-24 15:21:00,1,282.19,0
17248.0,2011-08-11 13:34:00,2011-08-11 13:34:00,1,318.65,0
17250.0,2011-03-23 16:45:00,2011-12-06 12:15:00,2,384.52,257
17251.0,2010-12-12 11:06:00,2010-12-12 11:06:00,1,283.28000000000003,0
17252.0,2011-06-06 16:41:00,2011-08-15 09:45:00,2,353.86,69
17253.0,2011-11-21 12:59:00,2011-11-21 12:59:00,1,178.26,0
17254.0,2011-11-24 14:09:00,2011-12-05 12:46:00,2,272.44,10
17255.0,2011-02-13 15:18:00,2011-10-30 12:18:00,2,298.41,258
17256.0,2011-01-31 14:53:00,2011-08-24 13:30:00,2,240.0,204
17259.0,2010-12-06 12:55:00,2011-07-14 15:01:00,2,603.37,220
17262.0,2010-12-08 13:30:00,2011-10-18 12:56:00,5,1253.3600000000001,313
17263.0,2011-05-15 14:32:00,2011-05-15 14:32:00,1,63.440000000000005,0
17265.0,2011-06-12 12:00:00,2011-07-24 10:49:00,2,562.9,41
17266.0,2011-07-15 11:57:00,2011-12-07 14:12:00,3,310.64,145
17267.0,2011-08-04 17:19:00,2011-08-04 17:22:00,2,317.62,0
17268.0,2011-04-08 13:20:00,2011-08-24 10:06:00,4,763.64,137
17272.0,2011-03-22 12:05:00,2011-10-28 16:37:00,4,2148.63,220
17274.0,2011-11-04 13:16:00,2011-11-04 13:16:00,1,111.98,0
17277.0,2011-01-21 12:37:00,2011-04-26 12:47:00,2,1065.3500000000001,95
17278.0,2011-04-12 13:10:00,2011-04-12 13:10:00,1,246.04000000000002,0
17279.0,2011-10-13 11:58:00,2011-10-13 11:58:00,1,187.82999999999998,0
17282.0,2011-02-13 11:36:00,2011-08-01 14:29:00,3,1703.41,169
17284.0,2011-01-07 14:31:00,2011-10-10 14:38:00,6,1652.58,276
17286.0,2011-11-18 12:47:00,2011-11-18 12:47:00,1,153.92,0
17287.0,2010-12-02 12:22:00,2011-11-13 13:27:00,7,1064.11,346
17288.0,2010-12-16 13:33:00,2011-11-30 16:09:00,7,1419.73,349
17289.0,2011-06-12 13:51:00,2011-11-08 12:01:00,3,944.41,148
17290.0,2011-11-23 15:53:00,2011-12-06 12:38:00,2,525.24,12
17291.0,2011-02-04 13:04:00,2011-02-04 13:04:00,1,550.8000000000001,0
17293.0,2010-12-13 14:55:00,2011-12-01 14:37:00,9,1875.11,352
17295.0,2011-10-06 12:22:00,2011-11-11 10:49:00,3,556.95,35
17297.0,2011-11-22 14:43:00,2011-11-22 14:43:00,1,131.78,0
17298.0,2011-08-07 12:21:00,2011-08-30 16:43:00,2,498.42,23
17299.0,2011-06-19 16:04:00,2011-11-28 12:01:00,4,669.11,161
17301.0,2011-11-18 13:43:00,2011-11-18 13:43:00,1,197.63,0
17302.0,2011-02-07 10:14:00,2011-11-25 09:36:00,5,1135.63,290
17303.0,2010-12-13 13:32:00,2010-12-13 13:32:00,1,250.04,0
17306.0,2010-12-21 13:34:00,2011-11-29 12:14:00,19,8631.31,342
17309.0,2011-09-05 15:20:00,2011-09-05 15:20:00,1,82.75,0
17311.0,2011-01-27 10:56:00,2011-09-22 14:11:00,2,1384.85,238
17312.0,2011-07-03 13:12:00,2011-07-24 11:52:00,3,644.3,20
17313.0,2011-11-08 15:45:00,2011-11-08 15:45:00,1,2328.84,0
17314.0,2011-01-31 11:25:00,2011-11-15 09:41:00,8,2527.92,287
17315.0,2010-12-17 12:24:00,2011-12-08 12:15:00,38,6292.26,355
17317.0,2011-09-11 12:45:00,2011-10-24 17:19:00,3,2600.34,43
17320.0,2010-12-06 15:38:00,2011-08-31 13:31:00,3,1200.6200000000001,267
17321.0,2011-10-03 11:34:00,2011-12-01 13:41:00,2,700.86,59
17323.0,2011-02-20 14:38:00,2011-11-24 17:29:00,7,921.0699999999999,277
17324.0,2010-12-08 12:45:00,2011-11-22 10:34:00,4,990.23,348
17325.0,2011-03-04 13:09:00,2011-03-04 13:09:00,1,96.8,0
17329.0,2011-01-28 15:29:00,2011-11-25 14:24:00,2,523.11,300
17330.0,2011-10-03 11:26:00,2011-11-17 08:56:00,2,363.9,44
17331.0,2011-08-08 11:55:00,2011-08-08 11:55:00,1,175.2,0
17333.0,2011-09-15 10:11:00,2011-09-15 10:11:00,1,494.25,0
17334.0,2011-02-04 09:03:00,2011-02-10 14:59:00,2,307.02000000000004,6
17337.0,2011-02-02 17:06:00,2011-07-11 14:55:00,4,2027.8700000000001,158
17338.0,2010-12-13 12:57:00,2011-11-22 14:23:00,8,6643.93,344
17339.0,2010-12-09 14:44:00,2011-09-06 13:29:00,2,243.36,270
17340.0,2010-12-08 15:56:00,2011-11-10 10:45:00,11,12353.29,336
17341.0,2010-12-08 12:46:00,2011-07-06 12:33:00,3,781.36,209
17343.0,2010-12-19 15:07:00,2010-12-19 15:07:00,1,193.64,0
17344.0,2011-10-24 12:56:00,2011-10-24 12:56:00,1,160.57,0
17345.0,2011-05-27 12:26:00,2011-11-24 15:03:00,4,537.74,181
17346.0,2010-12-01 14:34:00,2011-12-06 12:18:00,15,2676.56,369
17347.0,2011-09-14 13:12:00,2011-09-14 13:12:00,1,228.96,0
17348.0,2011-02-15 10:49:00,2011-11-25 11:25:00,5,1159.52,283
17349.0,2011-06-13 14:29:00,2011-06-13 14:29:00,1,110.75,0
17350.0,2011-10-19 16:05:00,2011-12-01 15:47:00,4,1286.07,42
17351.0,2011-03-11 16:05:00,2011-11-03 18:45:00,3,587.15,237
17353.0,2011-07-08 16:17:00,2011-08-02 17:19:00,2,1740.0,25
17354.0,2011-10-20 10:34:00,2011-10-20 10:34:00,1,1393.06,0
17356.0,2011-02-01 11:07:00,2011-02-01 11:07:00,1,178.22,0
17357.0,2011-11-15 16:29:00,2011-11-15 16:30:00,2,388.14,0
17358.0,2010-12-19 14:16:00,2011-02-09 16:57:00,2,365.85,52
17359.0,2011-11-28 14:37:00,2011-11-28 14:37:00,1,127.86,0
17360.0,2011-06-08 17:09:00,2011-11-22 13:11:00,3,585.79,166
17361.0,2011-02-21 09:55:00,2011-10-21 15:43:00,3,488.2,242
17362.0,2011-02-03 10:26:00,2011-04-14 14:43:00,2,312.23,70
17364.0,2011-01-12 16:57:00,2011-12-09 09:00:00,11,4481.18,330
17365.0,2011-01-11 12:11:00,2011-11-27 12:13:00,8,4801.56,320
17367.0,2011-04-15 14:21:00,2011-04-15 14:21:00,1,168.4,0
17368.0,2011-01-06 11:57:00,2011-11-16 15:26:00,8,1912.67,314
17370.0,2011-06-23 11:50:00,2011-09-28 10:14:00,4,446.18,96
17371.0,2010-12-13 15:20:00,2011-11-22 13:30:00,3,423.89,343
17372.0,2010-12-12 12:00:00,2011-10-30 11:37:00,8,1342.68,321
17373.0,2011-01-31 11:46:00,2011-10-30 15:28:00,4,646.92,272
17374.0,2011-03-03 12:53:00,2011-05-05 09:05:00,2,495.77,62
17375.0,2010-12-13 15:16:00,2011-05-24 15:45:00,3,400.1,162
17376.0,2011-02-01 14:12:00,2011-09-30 12:36:00,2,203.2,240
17377.0,2010-12-01 12:35:00,2011-11-16 11:17:00,20,4100.92,349
17379.0,2011-11-28 13:56:00,2011-11-28 13:56:00,1,404.66,0
17381.0,2010-12-02 12:58:00,2011-12-01 11:59:00,29,20275.61,363
17382.0,2011-10-05 13:05:00,2011-10-05 13:05:00,1,65.4,0
17383.0,2011-12-05 17:36:00,2011-12-05 17:36:00,1,199.29,0
17384.0,2011-05-04 16:07:00,2011-11-20 15:48:00,2,336.4,199
17385.0,2011-11-25 11:02:00,2011-11-25 11:02:00,1,261.11,0
17386.0,2011-06-27 12:11:00,2011-12-02 11:28:00,6,2686.42,157
17387.0,2011-11-06 11:25:00,2011-11-20 11:00:00,2,784.11,13
17388.0,2011-02-25 12:28:00,2011-09-23 10:31:00,4,1259.56,209
17389.0,2011-01-12 15:48:00,2011-12-09 09:38:00,34,31833.68,330
17391.0,2011-06-28 12:21:00,2011-06-29 09:58:00,2,508.8,0
17392.0,2010-12-16 19:04:00,2011-02-06 12:48:00,2,457.91,51
17394.0,2011-05-04 13:22:00,2011-05-04 13:22:00,1,203.86999999999998,0
17396.0,2010-12-03 09:45:00,2011-10-31 14:12:00,8,7330.8,332
17397.0,2011-11-17 13:58:00,2011-11-17 14:08:00,2,696.41,0
17398.0,2011-03-29 13:04:00,2011-08-17 09:48:00,3,653.38,140
17400.0,2010-12-21 17:16:00,2011-08-05 15:38:00,5,2129.96,226
17402.0,2010-12-05 13:53:00,2011-12-05 10:15:00,13,2633.85,364
17403.0,2011-11-03 15:18:00,2011-11-03 15:18:00,1,281.62,0
17404.0,2010-12-14 13:28:00,2011-12-05 16:26:00,15,31906.82,356
17405.0,2011-07-12 14:17:00,2011-12-08 17:12:00,3,1031.41,149
17406.0,2010-12-08 10:35:00,2011-01-10 15:07:00,3,2200.42,33
17408.0,2011-06-29 12:53:00,2011-06-29 12:53:00,1,32.65,0
17409.0,2011-04-05 16:42:00,2011-06-08 10:36:00,2,771.85,63
17410.0,2011-05-08 15:21:00,2011-11-23 15:46:00,5,1214.72,199
17411.0,2011-03-23 13:44:00,2011-11-27 14:25:00,3,778.94,249
17412.0,2010-12-02 16:29:00,2011-12-07 11:36:00,7,1258.06,369
17414.0,2011-06-08 11:43:00,2011-10-27 12:13:00,2,778.0,141
17415.0,2011-09-21 12:50:00,2011-09-21 12:50:00,1,507.84,0
17416.0,2011-03-03 13:45:00,2011-11-10 12:47:00,7,6893.42,251
17418.0,2011-01-20 11:39:00,2011-10-28 13:00:00,2,463.46000000000004,281
17419.0,2010-12-07 15:03:00,2011-11-28 13:47:00,12,4226.57,355
17420.0,2010-12-01 09:56:00,2011-10-20 14:52:00,3,598.83,323
17422.0,2011-02-16 14:44:00,2011-11-23 13:27:00,6,1979.37,279
17423.0,2011-05-06 09:14:00,2011-10-24 13:36:00,2,698.41,171
17425.0,2011-10-10 11:37:00,2011-11-20 15:30:00,2,759.1700000000001,41
17426.0,2011-03-02 16:34:00,2011-12-01 18:07:00,6,5037.26,274
17427.0,2011-09-29 11:29:00,2011-09-29 11:29:00,1,100.8,0
17428.0,2010-12-06 09:37:00,2011-12-09 09:45:00,28,17256.85,368
17429.0,2011-05-05 09:53:00,2011-08-03 13:22:00,3,524.9200000000001,90
17430.0,2010-12-09 13:05:00,2011-11-07 09:24:00,2,265.76,332
17431.0,2011-01-30 14:36:00,2011-01-30 14:36:00,1,403.3,0
17432.0,2011-11-02 17:30:00,2011-11-21 17:33:00,2,365.76,19
17433.0,2011-09-12 14:24:00,2011-09-12 14:24:00,1,303.16,0
17434.0,2011-09-15 13:54:00,2011-12-07 13:16:00,7,2373.82,82
17436.0,2011-04-27 11:33:00,2011-12-08 12:30:00,2,216.3,225
17438.0,2011-03-31 10:26:00,2011-03-31 10:26:00,1,388.45000000000005,0
17440.0,2011-04-06 12:05:00,2011-07-06 11:54:00,3,186.42000000000002,90
17442.0,2011-02-22 13:02:00,2011-11-03 09:17:00,6,2248.56,253
17443.0,2011-05-04 10:47:00,2011-05-04 10:47:00,1,534.24,0
17444.0,2011-06-20 09:04:00,2011-07-15 12:05:00,3,2940.04,25
17446.0,2011-02-02 14:40:00,2011-06-16 10:42:00,2,120.89999999999999,133
17447.0,2011-09-29 10:10:00,2011-10-30 14:18:00,2,541.53,31
17449.0,2010-12-15 10:57:00,2011-12-07 16:56:00,7,2520.86,357
17450.0,2010-12-07 09:23:00,2011-12-01 13:29:00,46,194550.79,359
17451.0,2011-08-26 11:54:00,2011-12-08 15:02:00,7,1721.4,104
17453.0,2011-10-06 17:02:00,2011-11-22 09:42:00,2,486.72,46
17454.0,2010-12-15 10:54:00,2011-05-31 13:58:00,4,517.53,167
17455.0,2011-05-20 12:31:00,2011-05-20 12:31:00,1,131.7,0
17456.0,2010-12-09 15:23:00,2010-12-09 15:23:00,1,249.86,0
17457.0,2011-01-04 14:33:00,2011-08-05 12:48:00,5,1737.7,212
17458.0,2011-11-24 13:01:00,2011-11-24 13:01:00,1,316.5,0
17459.0,2011-10-10 17:00:00,2011-10-27 13:25:00,2,657.3,16
17460.0,2010-12-01 16:24:00,2011-09-06 15:04:00,6,622.4300000000001,278
17461.0,2011-11-10 12:01:00,2011-11-17 10:21:00,3,757.46,6
17462.0,2011-02-28 17:01:00,2011-10-10 13:56:00,2,675.69,223
17463.0,2011-01-30 15:48:00,2011-11-23 13:40:00,5,1896.41,296
17464.0,2011-07-04 13:19:00,2011-07-04 13:19:00,1,289.96000000000004,0
17466.0,2011-09-22 09:16:00,2011-11-29 13:15:00,2,763.28,68
17468.0,2011-11-25 12:52:00,2011-11-29 15:33:00,2,137.0,4
17469.0,2011-05-19 08:55:00,2011-11-23 13:15:00,5,1870.97,188
17470.0,2010-12-07 09:57:00,2011-10-26 12:42:00,5,1125.07,323
17472.0,2011-02-13 14:40:00,2011-06-01 14:57:00,3,710.29,108
17475.0,2011-09-21 14:55:00,2011-09-21 14:55:00,1,194.37,0
17480.0,2011-09-23 11:39:00,2011-09-23 11:39:00,1,511.82,0
17481.0,2011-09-07 09:57:00,2011-12-06 12:28:00,4,1255.59,90
17483.0,2011-06-09 19:40:00,2011-10-05 13:10:00,3,414.04,117
17486.0,2011-03-23 14:00:00,2011-03-23 14:00:00,1,396.87,0
17489.0,2011-05-11 11:34:00,2011-10-12 08:56:00,2,376.64,153
17490.0,2011-06-16 09:15:00,2011-12-09 09:08:00,7,2092.32,175
17491.0,2010-12-07 12:18:00,2011-12-08 16:18:00,10,3558.87,366
17492.0,2011-04-05 15:21:00,2011-04-05 15:21:00,1,374.57,0
17495.0,2011-11-01 12:06:00,2011-12-02 12:08:00,2,497.56,31
17496.0,2010-12-16 08:39:00,2010-12-16 08:39:00,1,271.05,0
17498.0,2011-09-25 12:25:00,2011-09-25 12:25:00,1,272.21999999999997,0
17499.0,2011-02-23 09:14:00,2011-02-23 09:14:00,1,622.88,0
17500.0,2011-11-10 09:08:00,2011-11-22 14:25:00,3,1138.0,12
17501.0,2011-05-03 09:46:00,2011-05-03 09:47:00,2,288.6,0
17502.0,2011-11-10 16:39:00,2011-11-30 13:13:00,4,689.1,19
17503.0,2011-11-01 11:12:00,2011-12-07 09:18:00,2,558.96,35
17504.0,2011-01-21 11:09:00,2011-05-17 12:59:00,9,2997.03,116
17505.0,2011-05-18 09:01:00,2011-07-01 12:50:00,2,1145.8400000000001,44
17506.0,2011-09-25 11:39:00,2011-09-25 11:39:00,1,302.2,0
17507.0,2011-02-03 18:08:00,2011-03-23 11:48:00,2,605.58,47
17508.0,2011-03-04 08:10:00,2011-03-04 08:10:00,1,387.31,0
17509.0,2011-10-07 13:14:00,2011-10-13 10:26:00,8,6115.14,5
17510.0,2011-11-15 10:00:00,2011-11-15 10:00:00,1,308.48,0
17511.0,2010-12-01 10:19:00,2011-12-07 10:12:00,31,91062.38,370
17512.0,2011-02-11 12:22:00,2011-11-11 12:11:00,10,2924.9900000000002,272
17513.0,2011-09-28 16:42:00,2011-09-28 16:42:00,1,513.2,0
17514.0,2011-08-03 15:45:00,2011-08-03 15:45:00,1,208.65,0
17515.0,2011-01-25 14:33:00,2011-11-08 14:04:00,4,639.02,286
17516.0,2011-02-27 12:41:00,2011-11-24 16:51:00,5,768.08,270
17517.0,2011-02-04 11:48:00,2011-02-04 11:48:00,1,153.94,0
17519.0,2010-12-06 15:18:00,2011-11-22 16:43:00,6,1844.02,351
17520.0,2011-10-17 12:04:00,2011-10-17 12:04:00,1,546.81,0
17521.0,2011-05-24 15:14:00,2011-11-10 11:22:00,3,723.21,169
17522.0,2011-05-05 16:31:00,2011-12-08 12:31:00,5,1070.71,216
17523.0,2011-11-20 13:40:00,2011-11-28 13:20:00,4,652.74,7
17524.0,2010-12-13 14:32:00,2010-12-13 14:32:00,1,145.0,0
17525.0,2010-12-15 12:05:00,2010-12-15 12:05:00,1,422.7,0
17526.0,2010-12-09 12:20:00,2011-12-05 11:05:00,4,1195.8999999999999,360
17527.0,2011-05-05 13:43:00,2011-10-17 12:32:00,4,939.37,164
17528.0,2011-09-29 13:04:00,2011-12-08 13:27:00,8,3628.5,70
17530.0,2010-12-09 20:01:00,2011-12-08 18:42:00,10,2385.0,363
17531.0,2011-06-02 19:17:00,2011-06-02 19:17:00,1,296.7,0
17534.0,2011-10-17 12:47:00,2011-10-17 12:47:00,1,223.36,0
17535.0,2011-03-04 15:20:00,2011-03-04 15:20:00,1,164.4,0
17536.0,2011-06-15 13:23:00,2011-06-15 13:23:00,1,76.5,0
17537.0,2011-02-09 13:37:00,2011-11-10 10:56:00,2,897.62,273
17538.0,2011-11-14 12:12:00,2011-11-14 12:12:00,1,98.42,0
17540.0,2011-01-27 14:35:00,2011-11-15 11:56:00,2,578.9,291
17542.0,2011-03-15 11:45:00,2011-03-15 11:45:00,1,170.75,0
17545.0,2011-10-27 13:48:00,2011-10-27 14:04:00,3,645.96,0
17548.0,2011-04-20 12:01:00,2011-04-20 12:01:00,1,103.3,0
17549.0,2011-10-19 10:05:00,2011-11-16 09:59:00,2,148.86,27
17550.0,2011-04-10 15:19:00,2011-05-26 14:09:00,3,267.16,45
17551.0,2010-12-15 14:12:00,2010-12-15 14:12:00,1,306.84,0
17552.0,2010-12-02 18:45:00,2011-10-10 17:00:00,4,930.41,311
17553.0,2011-08-02 10:00:00,2011-08-02 10:00:00,1,1487.6,0
17554.0,2011-07-14 20:01:00,2011-12-08 14:15:00,5,1952.45,146
17555.0,2011-01-09 12:31:00,2011-11-20 12:22:00,2,483.26,314
17556.0,2011-05-18 10:48:00,2011-05-18 10:48:00,1,157.9,0
17557.0,2011-09-19 14:23:00,2011-11-25 12:57:00,3,541.46,66
17560.0,2011-02-02 11:14:00,2011-09-06 09:18:00,4,854.95,215
17561.0,2011-11-20 12:53:00,2011-11-20 12:53:00,1,167.62,0
17562.0,2011-06-19 13:06:00,2011-11-25 14:21:00,7,1122.38,159
17564.0,2011-09-20 14:00:00,2011-11-15 13:27:00,3,454.01,55
17566.0,2011-11-14 13:42:00,2011-12-01 19:54:00,2,901.21,17
17567.0,2010-12-02 15:18:00,2011-12-02 15:48:00,8,4331.48,365
17569.0,2011-01-11 14:15:00,2011-01-11 14:15:00,1,344.14,0
17571.0,2011-02-14 15:15:00,2011-10-20 15:57:00,4,1498.51,248
17572.0,2010-12-01 12:51:00,2011-09-29 17:53:00,4,226.75000000000003,302
17573.0,2011-09-07 10:36:00,2011-11-10 13:01:00,3,380.6,64
17574.0,2011-04-11 09:47:00,2011-04-11 09:47:00,1,185.65,0
17576.0,2010-12-09 16:57:00,2011-12-01 17:56:00,19,3622.68,357
17578.0,2011-05-05 18:38:00,2011-05-05 18:38:00,1,143.45999999999998,0
17579.0,2011-06-13 14:12:00,2011-12-05 12:28:00,3,448.90000000000003,174
17580.0,2010-12-16 15:27:00,2011-04-01 12:41:00,3,215.72,105
17581.0,2010-12-02 14:47:00,2011-12-09 12:21:00,25,11045.04,371
17582.0,2011-04-17 13:18:00,2011-04-17 13:18:00,1,175.27,0
17584.0,2011-08-04 14:12:00,2011-12-02 17:12:00,2,1242.3,120
17585.0,2011-01-05 15:09:00,2011-08-22 13:30:00,4,1133.07,228
17588.0,2011-04-21 10:31:00,2011-08-31 13:37:00,3,1240.2,132
17589.0,2011-04-13 13:47:00,2011-10-10 16:58:00,4,2404.17,180
17590.0,2011-10-30 14:05:00,2011-12-07 12:55:00,3,1479.22,37
17591.0,2010-12-07 15:39:00,2011-09-27 13:42:00,7,2225.9700000000003,293
17593.0,2010-12-22 10:29:00,2011-12-06 10:30:00,5,3927.34,349
17594.0,2011-03-30 10:32:00,2011-09-15 16:34:00,2,993.1800000000001,169
17595.0,2011-11-02 16:19:00,2011-11-27 16:08:00,2,388.79,24
17596.0,2010-12-06 12:34:00,2011-11-16 14:11:00,7,2827.93,345
17597.0,2011-05-10 11:54:00,2011-05-10 11:54:00,1,2044.3700000000001,0
17600.0,2011-11-22 09:43:00,2011-11-22 09:43:00,1,161.67000000000002,0
17601.0,2011-04-14 18:02:00,2011-04-14 18:02:00,1,116.00999999999999,0
17602.0,2011-01-19 16:18:00,2011-12-07 13:53:00,6,5102.97,321
17603.0,2011-09-22 14:18:00,2011-09-22 14:18:00,1,394.72,0
17604.0,2011-01-31 15:09:00,2011-05-06 13:43:00,2,309.36,94
17608.0,2011-11-06 13:00:00,2011-11-06 13:06:00,2,193.42,0
17609.0,2011-01-16 16:23:00,2011-10-30 12:28:00,5,1112.22,286
17611.0,2010-12-13 13:52:00,2011-12-02 13:29:00,15,3984.22,353
17612.0,2011-02-15 10:40:00,2011-10-17 14:59:00,6,2048.45,244
17613.0,2011-02-07 11:20:00,2011-11-17 10:51:00,14,4559.150000000001,282
17614.0,2011-10-13 16:01:00,2011-10-13 16:01:00,1,390.07,0
17615.0,2011-05-01 15:33:00,2011-08-01 14:06:00,3,329.6,91
17616.0,2010-12-07 10:04:00,2011-06-19 10:11:00,3,571.1999999999999,194
17618.0,2010-12-12 16:05:00,2011-12-04 11:50:00,3,971.58,356
17619.0,2011-01-31 14:18:00,2011-01-31 14:18:00,1,218.52,0
17620.0,2011-10-11 12:08:00,2011-10-11 12:08:00,1,81.44,0
17621.0,2010-12-20 13:31:00,2011-11-18 17:11:00,3,1379.9,333
