customerid,first_purchase,last_purchase,total_orders,total_revenue,tenure_days,customer_type
17411.0,2011-03-23 13:44:00,2011-11-27 14:25:00,3,778.94,249,Returning
17412.0,2010-12-02 16:29:00,2011-12-07 11:36:00,7,1258.06,369,Returning
17414.0,2011-06-08 11:43:00,2011-10-27 12:13:00,2,778.0,141,Returning
17415.0,2011-09-21 12:50:00,2011-09-21 12:50:00,1,507.84,0,One-time
17416.0,2011-03-03 13:45:00,2011-11-10 12:47:00,7,6893.42,251,Returning
17418.0,2011-01-20 11:39:00,2011-10-28 13:00:00,2,463.46,281,Returning
17419.0,2010-12-07 15:03:00,2011-11-28 13:47:00,12,4226.57,355,Returning
17420.0,2010-12-01 09:56:00,2011-10-20 14:52:00,3,598.83,323,Returning
17422.0,2011-02-16 14:44:00,2011-11-23 13:27:00,6,1979.37,279,Returning
17423.0,2011-05-06 09:14:00,2011-10-24 13:36:00,2,698.41,171,Returning
17425.0,2011-10-10 11:37:00,2011-11-20 15:30:00,2,759.1700000000001,41,Returning
17426.0,2011-03-02 16:34:00,2011-12-01 18:07:00,6,5037.26,274,Returning
17427.0,2011-09-29 11:29:00,2011-09-29 11:29:00,1,100.8,0,One-time
17428.0,2010-12-06 09:37:00,2011-12-09 09:45:00,28,17256.85,368,Returning
17429.0,2011-05-05 09:53:00,2011-08-03 13:22:00,3,524.9200000000001,90,Returning
17430.0,2010-12-09 13:05:00,2011-11-07 09:24:00,2,265.76,332,Returning
17431.0,2011-01-30 14:36:00,2011-01-30 14:36:00,1,403.3,0,One-time
17432.0,2011-11-02 17:30:00,2011-11-21 17:33:00,2,365.76,19,Returning
17433.0,2011-09-12 14:24:00,2011-09-12 14:24:00,1,303.16,0,One-time
17434.0,2011-09-15 13:54:00,2011-12-07 13:16:00,7,2373.82,82,Returning
17436.0,2011-04-27 11:33:00,2011-12-08 12:30:00,2,216.3,225,Returning
17438.0,2011-03-31 10:26:00,2011-03-31 10:26:00,1,388.4500000000001,0,One-time
17440.0,2011-04-06 12:05:00,2011-07-06 11:54:00,3,186.42,90,Returning
17442.0,2011-02-22 13:02:00,2011-11-03 09:17:00,6,2248.56,253,Returning
17443.0,2011-05-04 10:47:00,2011-05-04 10:47:00,1,534.24,0,One-time
17444.0,2011-06-20 09:04:00,2011-07-15 12:05:00,3,2940.04,25,Returning
17446.0,2011-02-02 14:40:00,2011-06-16 10:42:00,2,120.9,133,Returning
17447.0,2011-09-29 10:10:00,2011-10-30 14:18:00,2,541.53,31,Returning
17449.0,2010-12-15 10:57:00,2011-12-07 16:56:00,7,2520.86,357,Returning
17450.0,2010-12-07 09:23:00,2011-12-01 13:29:00,46,194550.79,359,Returning
17451.0,2011-08-26 11:54:00,2011-12-08 15:02:00,7,1721.4,104,Returning
17453.0,2011-10-06 17:02:00,2011-11-22 09:42:00,2,486.72,46,Returning
17454.0,2010-12-15 10:54:00,2011-05-31 13:58:00,4,517.53,167,Returning
17455.0,2011-05-20 12:31:00,2011-05-20 12:31:00,1,131.7,0,One-time
17456.0,2010-12-09 15:23:00,2010-12-09 15:23:00,1,249.86,0,One-time
17457.0,2011-01-04 14:33:00,2011-08-05 12:48:00,5,1737.7,212,Returning
17458.0,2011-11-24 13:01:00,2011-11-24 13:01:00,1,316.5,0,One-time
17459.0,2011-10-10 17:00:00,2011-10-27 13:25:00,2,657.3,16,Returning
17460.0,2010-12-01 16:24:00,2011-09-06 15:04:00,6,622.4300000000001,278,Returning
17461.0,2011-11-10 12:01:00,2011-11-17 10:21:00,3,757.46,6,Returning
17462.0,2011-02-28 17:01:00,2011-10-10 13:56:00,2,675.69,223,Returning
17463.0,2011-01-30 15:48:00,2011-11-23 13:40:00,5,1896.41,296,Returning
17464.0,2011-07-04 13:19:00,2011-07-04 13:19:00,1,289.96000000000004,0,One-time
17466.0,2011-09-22 09:16:00,2011-11-29 13:15:00,2,763.28,68,Returning
17468.0,2011-11-25 12:52:00,2011-11-29 15:33:00,2,137.0,4,Returning
17469.0,2011-05-19 08:55:00,2011-11-23 13:15:00,5,1870.97,188,Returning
17470.0,2010-12-07 09:57:00,2011-10-26 12:42:00,5,1125.07,323,Returning
17472.0,2011-02-13 14:40:00,2011-06-01 14:57:00,3,710.29,108,Returning
17475.0,2011-09-21 14:55:00,2011-09-21 14:55:00,1,194.37,0,One-time
17480.0,2011-09-23 11:39:00,2011-09-23 11:39:00,1,511.82,0,One-time
17481.0,2011-09-07 09:57:00,2011-12-06 12:28:00,4,1255.59,90,Returning
17483.0,2011-06-09 19:40:00,2011-10-05 13:10:00,3,414.04,117,Returning
17486.0,2011-03-23 14:00:00,2011-03-23 14:00:00,1,396.87,0,One-time
17489.0,2011-05-11 11:34:00,2011-10-12 08:56:00,2,376.64,153,Returning
17490.0,2011-06-16 09:15:00,2011-12-09 09:08:00,7,2092.32,175,Returning
17491.0,2010-12-07 12:18:00,2011-12-08 16:18:00,10,3558.87,366,Returning
17492.0,2011-04-05 15:21:00,2011-04-05 15:21:00,1,374.57,0,One-time
17495.0,2011-11-01 12:06:00,2011-12-02 12:08:00,2,497.56,31,Returning
17496.0,2010-12-16 08:39:00,2010-12-16 08:39:00,1,271.05,0,One-time
17498.0,2011-09-25 12:25:00,2011-09-25 12:25:00,1,272.22,0,One-time
17499.0,2011-02-23 09:14:00,2011-02-23 09:14:00,1,622.88,0,One-time
17500.0,2011-11-10 09:08:00,2011-11-22 14:25:00,3,1138.0,12,Returning
17501.0,2011-05-03 09:46:00,2011-05-03 09:47:00,2,288.6,0,Returning
17502.0,2011-11-10 16:39:00,2011-11-30 13:13:00,4,689.1,19,Returning
17503.0,2011-11-01 11:12:00,2011-12-07 09:18:00,2,558.96,35,Returning
17504.0,2011-01-21 11:09:00,2011-05-17 12:59:00,9,2997.03,116,Returning
17505.0,2011-05-18 09:01:00,2011-07-01 12:50:00,2,1145.84,44,Returning
17506.0,2011-09-25 11:39:00,2011-09-25 11:39:00,1,302.2,0,One-time
17507.0,2011-02-03 18:08:00,2011-03-23 11:48:00,2,605.58,47,Returning
17508.0,2011-03-04 08:10:00,2011-03-04 08:10:00,1,387.31,0,One-time
17509.0,2011-10-07 13:14:00,2011-10-13 10:26:00,8,6115.14,5,Returning
17510.0,2011-11-15 10:00:00,2011-11-15 10:00:00,1,308.48,0,One-time
17511.0,2010-12-01 10:19:00,2011-12-07 10:12:00,31,91062.38,370,Returning
17512.0,2011-02-11 12:22:00,2011-11-11 12:11:00,10,2924.99,272,Returning
17513.0,2011-09-28 16:42:00,2011-09-28 16:42:00,1,513.2,0,One-time
17514.0,2011-08-03 15:45:00,2011-08-03 15:45:00,1,208.65,0,One-time
17515.0,2011-01-25 14:33:00,2011-11-08 14:04:00,4,639.02,286,Returning
17516.0,2011-02-27 12:41:00,2011-11-24 16:51:00,5,768.08,270,Returning
17517.0,2011-02-04 11:48:00,2011-02-04 11:48:00,1,153.94,0,One-time
17519.0,2010-12-06 15:18:00,2011-11-22 16:43:00,6,1844.02,351,Returning
17520.0,2011-10-17 12:04:00,2011-10-17 12:04:00,1,546.81,0,One-time
17521.0,2011-05-24 15:14:00,2011-11-10 11:22:00,3,723.21,169,Returning
17522.0,2011-05-05 16:31:00,2011-12-08 12:31:00,5,1070.71,216,Returning
17523.0,2011-11-20 13:40:00,2011-11-28 13:20:00,4,652.74,7,Returning
17524.0,2010-12-13 14:32:00,2010-12-13 14:32:00,1,145.0,0,One-time
17525.0,2010-12-15 12:05:00,2010-12-15 12:05:00,1,422.7,0,One-time
17526.0,2010-12-09 12:20:00,2011-12-05 11:05:00,4,1195.9,360,Returning
17527.0,2011-05-05 13:43:00,2011-10-17 12:32:00,4,939.37,164,Returning
17528.0,2011-09-29 13:04:00,2011-12-08 13:27:00,8,3628.5,70,Returning
17530.0,2010-12-09 20:01:00,2011-12-08 18:42:00,10,2385.0,363,Returning
17531.0,2011-06-02 19:17:00,2011-06-02 19:17:00,1,296.7,0,One-time
17534.0,2011-10-17 12:47:00,2011-10-17 12:47:00,1,223.36,0,One-time
17535.0,2011-03-04 15:20:00,2011-03-04 15:20:00,1,164.4,0,One-time
17536.0,2011-06-15 13:23:00,2011-06-15 13:23:00,1,76.5,0,One-time
17537.0,2011-02-09 13:37:00,2011-11-10 10:56:00,2,897.62,273,Returning
17538.0,2011-11-14 12:12:00,2011-11-14 12:12:00,1,98.42,0,One-time
17540.0,2011-01-27 14:35:00,2011-11-15 11:56:00,2,578.9,291,Returning
17542.0,2011-03-15 11:45:00,2011-03-15 11:45:00,1,170.75,0,One-time
17545.0,2011-10-27 13:48:00,2011-10-27 14:04:00,3,645.96,0,Returning
17548.0,2011-04-20 12:01:00,2011-04-20 12:01:00,1,103.3,0,One-time
17549.0,2011-10-19 10:05:00,2011-11-16 09:59:00,2,148.86,27,Returning
17550.0,2011-04-10 15:19:00,2011-05-26 14:09:00,3,267.16,45,Returning
17551.0,2010-12-15 14:12:00,2010-12-15 14:12:00,1,306.84,0,One-time
17552.0,2010-12-02 18:45:00,2011-10-10 17:00:00,4,930.41,311,Returning
17553.0,2011-08-02 10:00:00,2011-08-02 10:00:00,1,1487.6,0,One-time
17554.0,2011-07-14 20:01:00,2011-12-08 14:15:00,5,1952.45,146,Returning
17555.0,2011-01-09 12:31:00,2011-11-20 12:22:00,2,483.26,314,Returning
17556.0,2011-05-18 10:48:00,2011-05-18 10:48:00,1,157.9,0,One-time
17557.0,2011-09-19 14:23:00,2011-11-25 12:57:00,3,541.46,66,Returning
17560.0,2011-02-02 11:14:00,2011-09-06 09:18:00,4,854.95,215,Returning
17561.0,2011-11-20 12:53:00,2011-11-20 12:53:00,1,167.62,0,One-time
17562.0,2011-06-19 13:06:00,2011-11-25 14:21:00,7,1122.38,159,Returning
17564.0,2011-09-20 14:00:00,2011-11-15 13:27:00,3,454.01,55,Returning
17566.0,2011-11-14 13:42:00,2011-12-01 19:54:00,2,901.21,17,Returning
17567.0,2010-12-02 15:18:00,2011-12-02 15:48:00,8,4331.48,365,Returning
17569.0,2011-01-11 14:15:00,2011-01-11 14:15:00,1,344.14,0,One-time
17571.0,2011-02-14 15:15:00,2011-10-20 15:57:00,4,1498.51,248,Returning
17572.0,2010-12-01 12:51:00,2011-09-29 17:53:00,4,226.75000000000003,302,Returning
17573.0,2011-09-07 10:36:00,2011-11-10 13:01:00,3,380.6,64,Returning
17574.0,2011-04-11 09:47:00,2011-04-11 09:47:00,1,185.65,0,One-time
17576.0,2010-12-09 16:57:00,2011-12-01 17:56:00,19,3622.68,357,Returning
17578.0,2011-05-05 18:38:00,2011-05-05 18:38:00,1,143.45999999999998,0,One-time
17579.0,2011-06-13 14:12:00,2011-12-05 12:28:00,3,448.9,174,Returning
17580.0,2010-12-16 15:27:00,2011-04-01 12:41:00,3,215.72,105,Returning
17581.0,2010-12-02 14:47:00,2011-12-09 12:21:00,25,11045.04,371,Returning
17582.0,2011-04-17 13:18:00,2011-04-17 13:18:00,1,175.27,0,One-time
17584.0,2011-08-04 14:12:00,2011-12-02 17:12:00,2,1242.3,120,Returning
17585.0,2011-01-05 15:09:00,2011-08-22 13:30:00,4,1133.07,228,Returning
17588.0,2011-04-21 10:31:00,2011-08-31 13:37:00,3,1240.2,132,Returning
17589.0,2011-04-13 13:47:00,2011-10-10 16:58:00,4,2404.17,180,Returning
17590.0,2011-10-30 14:05:00,2011-12-07 12:55:00,3,1479.22,37,Returning
17591.0,2010-12-07 15:39:00,2011-09-27 13:42:00,7,2225.9700000000003,293,Returning
17593.0,2010-12-22 10:29:00,2011-12-06 10:30:00,5,3927.34,349,Returning
17594.0,2011-03-30 10:32:00,2011-09-15 16:34:00,2,993.18,169,Returning
17595.0,2011-11-02 16:19:00,2011-11-27 16:08:00,2,388.79,24,Returning
17596.0,2010-12-06 12:34:00,2011-11-16 14:11:00,7,2827.93,345,Returning
17597.0,2011-05-10 11:54:00,2011-05-10 11:54:00,1,2044.37,0,One-time
17600.0,2011-11-22 09:43:00,2011-11-22 09:43:00,1,161.67000000000002,0,One-time
17601.0,2011-04-14 18:02:00,2011-04-14 18:02:00,1,116.01,0,One-time
17602.0,2011-01-19 16:18:00,2011-12-07 13:53:00,6,5102.97,321,Returning
17603.0,2011-09-22 14:18:00,2011-09-22 14:18:00,1,394.72,0,One-time
17604.0,2011-01-31 15:09:00,2011-05-06 13:43:00,2,309.36,94,Returning
17608.0,2011-11-06 13:00:00,2011-11-06 13:06:00,2,193.42,0,Returning
17609.0,2011-01-16 16:23:00,2011-10-30 12:28:00,5,1112.22,286,Returning
17611.0,2010-12-13 13:52:00,2011-12-02 13:29:00,15,3984.22,353,Returning
17612.0,2011-02-15 10:40:00,2011-10-17 14:59:00,6,2048.45,244,Returning
17613.0,2011-02-07 11:20:00,2011-11-17 10:51:00,14,4559.150000000001,282,Returning
17614.0,2011-10-13 16:01:00,2011-10-13 16:01:00,1,390.07,0,One-time
17615.0,2011-05-01 15:33:00,2011-08-01 14:06:00,3,329.6,91,Returning
17616.0,2010-12-07 10:04:00,2011-06-19 10:11:00,3,571.1999999999999,194,Returning
17618.0,2010-12-12 16:05:00,2011-12-04 11:50:00,3,971.58,356,Returning
17619.0,2011-01-31 14:18:00,2011-01-31 14:18:00,1,218.52,0,One-time
17620.0,2011-10-11 12:08:00,2011-10-11 12:08:00,1,81.44,0,One-time
17621.0,2010-12-20 13:31:00,2011-11-18 17:11:00,3,1379.9,333,Returning
17623.0,2011-11-07 11:32:00,2011-11-07 11:32:00,1,527.05,0,One-time
17624.0,2011-05-05 17:59:00,2011-11-25 10:52:00,2,843.48,203,Returning
17625.0,2011-03-27 12:21:00,2011-11-21 13:36:00,4,2047.0,239,Returning
17628.0,2011-09-19 15:21:00,2011-09-19 15:21:00,1,75.75,0,One-time
17629.0,2010-12-15 09:58:00,2011-12-04 10:56:00,8,1814.12,354,Returning
17630.0,2011-04-21 14:03:00,2011-06-23 11:58:00,2,503.6,62,Returning
17631.0,2011-04-21 13:22:00,2011-12-08 09:47:00,3,528.33,230,Returning
17633.0,2011-08-11 15:43:00,2011-11-08 13:25:00,4,1324.84,88,Returning
17634.0,2011-01-06 12:45:00,2011-11-03 13:09:00,9,2361.9700000000003,301,Returning
17636.0,2011-11-20 14:40:00,2011-11-20 14:40:00,1,285.56,0,One-time
17637.0,2011-08-16 13:25:00,2011-11-08 12:51:00,2,547.0600000000001,83,Returning
17639.0,2011-03-08 15:22:00,2011-03-08 15:22:00,1,108.5,0,One-time
17640.0,2011-09-14 09:13:00,2011-09-14 09:13:00,1,621.66,0,One-time
17642.0,2011-06-16 12:55:00,2011-08-12 09:11:00,2,712.29,56,Returning
17643.0,2010-12-01 14:38:00,2010-12-01 14:38:00,1,101.55,0,One-time
17644.0,2011-03-24 09:44:00,2011-12-08 13:43:00,11,2895.64,259,Returning
17646.0,2010-12-09 14:28:00,2011-05-04 13:17:00,3,1008.39,145,Returning
17647.0,2011-10-05 15:38:00,2011-10-05 15:38:00,1,133.06,0,One-time
17648.0,2011-04-04 10:29:00,2011-10-10 09:41:00,4,1797.5,188,Returning
17649.0,2011-07-24 15:53:00,2011-07-24 15:53:00,1,868.49,0,One-time
17650.0,2011-11-18 14:52:00,2011-11-18 14:52:00,1,166.07999999999998,0,One-time
17651.0,2011-06-15 15:57:00,2011-11-28 10:29:00,10,3945.0,165,Returning
17652.0,2011-03-03 14:05:00,2011-11-14 12:55:00,12,4867.72,255,Returning
17653.0,2011-08-11 15:24:00,2011-11-03 12:46:00,4,1207.56,83,Returning
17654.0,2011-03-07 13:17:00,2011-03-07 13:17:00,1,117.55,0,One-time
17655.0,2010-12-08 16:45:00,2011-11-29 11:34:00,7,2638.94,355,Returning
17656.0,2011-08-03 10:45:00,2011-09-27 13:04:00,5,1674.69,55,Returning
17658.0,2011-05-12 15:23:00,2011-11-14 12:07:00,2,595.42,185,Returning
17659.0,2010-12-02 16:46:00,2011-11-22 13:29:00,12,2999.46,354,Returning
17660.0,2011-07-21 13:37:00,2011-07-21 13:37:00,1,196.0,0,One-time
17663.0,2011-02-25 14:11:00,2011-11-14 08:56:00,7,1802.91,261,Returning
17664.0,2011-05-11 14:17:00,2011-11-21 11:29:00,2,604.64,193,Returning
17666.0,2011-10-05 11:06:00,2011-12-06 09:06:00,2,728.16,61,Returning
17667.0,2011-02-14 09:24:00,2011-10-04 14:32:00,5,2055.51,232,Returning
17668.0,2011-11-01 14:45:00,2011-12-08 13:25:00,2,347.75,36,Returning
17669.0,2011-04-04 10:11:00,2011-10-28 08:53:00,7,3406.7200000000003,206,Returning
17670.0,2011-04-26 09:12:00,2011-04-26 09:12:00,1,205.7,0,One-time
17671.0,2010-12-09 14:27:00,2011-11-24 12:21:00,4,1572.71,349,Returning
17672.0,2011-02-03 13:29:00,2011-10-20 14:18:00,2,3178.17,259,Returning
17673.0,2011-01-23 15:16:00,2011-12-08 12:50:00,6,1629.12,318,Returning
17674.0,2010-12-06 10:20:00,2011-09-26 13:35:00,2,551.04,294,Returning
17675.0,2010-12-07 13:22:00,2011-12-08 18:03:00,31,20374.28,366,Returning
17676.0,2010-12-08 13:49:00,2011-12-05 15:16:00,6,1387.68,362,Returning
17677.0,2010-12-06 08:42:00,2011-12-08 09:56:00,30,16363.23,367,Returning
17678.0,2011-03-21 11:52:00,2011-03-21 11:52:00,1,298.11,0,One-time
17679.0,2011-09-15 10:35:00,2011-10-18 07:43:00,2,1992.11,32,Returning
17680.0,2011-11-16 12:42:00,2011-11-16 12:42:00,1,184.4,0,One-time
17682.0,2010-12-06 13:35:00,2011-11-29 15:59:00,6,2474.33,358,Returning
17684.0,2011-10-27 11:10:00,2011-10-27 11:10:00,1,239.41,0,One-time
17685.0,2010-12-02 14:42:00,2011-11-23 11:36:00,7,3191.53,355,Returning
17686.0,2011-02-10 10:18:00,2011-12-02 15:39:00,7,5739.46,295,Returning
17690.0,2010-12-01 16:15:00,2011-11-09 15:17:00,15,4757.95,342,Returning
17691.0,2010-12-06 11:10:00,2010-12-16 17:20:00,2,290.40000000000003,10,Returning
17692.0,2010-12-15 13:37:00,2011-08-04 14:01:00,4,740.94,232,Returning
17693.0,2011-07-25 15:48:00,2011-07-25 15:48:00,1,200.47,0,One-time
17694.0,2011-07-21 12:00:00,2011-07-21 12:00:00,1,283.12,0,One-time
17695.0,2011-06-21 12:35:00,2011-07-31 10:40:00,2,765.34,39,Returning
17696.0,2010-12-10 09:51:00,2011-11-01 13:43:00,8,2285.71,326,Returning
17697.0,2011-04-17 15:40:00,2011-04-17 15:40:00,1,338.95,0,One-time
17698.0,2011-03-24 11:34:00,2011-03-24 11:34:00,1,154.95,0,One-time
17700.0,2011-03-03 16:34:00,2011-11-23 11:51:00,4,2534.64,264,Returning
17701.0,2011-04-01 12:25:00,2011-04-01 12:25:00,1,417.95,0,One-time
17702.0,2011-05-17 16:23:00,2011-11-09 16:03:00,4,1824.37,175,Returning
17703.0,2011-07-24 13:30:00,2011-11-04 15:51:00,3,798.74,103,Returning
17704.0,2011-04-14 09:28:00,2011-06-24 09:40:00,2,885.19,71,Returning
17705.0,2011-02-11 10:57:00,2011-12-06 13:45:00,9,1823.52,298,Returning
17706.0,2010-12-08 11:02:00,2011-12-05 13:34:00,17,10504.49,362,Returning
17707.0,2011-01-07 13:30:00,2011-06-07 15:03:00,2,152.4,151,Returning
17708.0,2011-01-19 10:09:00,2011-06-05 10:12:00,2,267.08,137,Returning
17709.0,2011-06-23 11:55:00,2011-06-23 11:55:00,1,137.45,0,One-time
17711.0,2011-02-23 11:32:00,2011-11-29 11:40:00,2,385.1,279,Returning
17712.0,2011-10-26 12:28:00,2011-10-26 12:28:00,1,522.91,0,One-time
17714.0,2011-01-23 10:32:00,2011-01-23 10:32:00,1,153.0,0,One-time
17715.0,2011-05-23 12:32:00,2011-05-23 12:32:00,1,326.4,0,One-time
17716.0,2011-03-17 10:38:00,2011-11-17 12:00:00,11,5655.99,245,Returning
17718.0,2011-04-21 13:39:00,2011-04-21 13:39:00,1,139.35,0,One-time
17719.0,2011-03-29 11:29:00,2011-11-02 10:36:00,15,5396.04,217,Returning
17720.0,2010-12-07 10:43:00,2011-11-13 15:04:00,4,1195.94,341,Returning
17722.0,2010-12-08 12:41:00,2011-09-04 15:22:00,4,2424.04,270,Returning
17723.0,2011-05-09 14:44:00,2011-08-04 18:37:00,6,3276.4000000000005,87,Returning
17724.0,2011-07-24 13:26:00,2011-09-29 15:26:00,3,1033.0,67,Returning
17725.0,2011-03-17 19:47:00,2011-11-23 16:34:00,11,3439.08,250,Returning
17727.0,2011-11-24 17:06:00,2011-11-24 17:06:00,1,1060.25,0,One-time
17728.0,2011-09-14 11:39:00,2011-12-06 08:52:00,3,2876.01,82,Returning
17730.0,2011-01-17 14:49:00,2011-12-06 15:43:00,13,5298.4800000000005,323,Returning
17731.0,2011-06-09 14:18:00,2011-09-21 15:02:00,4,1240.11,104,Returning
17732.0,2010-12-02 09:29:00,2010-12-02 09:29:00,1,303.97,0,One-time
17733.0,2011-03-23 09:54:00,2011-11-01 08:16:00,2,692.19,222,Returning
17734.0,2011-04-20 10:04:00,2011-10-17 12:33:00,3,700.63,180,Returning
17735.0,2010-12-07 10:32:00,2011-12-07 16:47:00,19,13110.02,365,Returning
17736.0,2011-08-18 14:33:00,2011-11-30 15:36:00,3,377.44,104,Returning
17737.0,2011-10-12 14:42:00,2011-11-30 15:16:00,2,168.24,49,Returning
17738.0,2011-03-02 16:26:00,2011-11-20 15:05:00,4,1879.05,262,Returning
17739.0,2010-12-14 14:26:00,2011-11-28 09:12:00,7,2791.35,348,Returning
17742.0,2011-01-11 10:04:00,2011-08-18 15:28:00,2,355.11,219,Returning
17744.0,2010-12-16 14:17:00,2011-12-06 12:11:00,6,2322.4,354,Returning
17746.0,2011-04-13 14:31:00,2011-04-13 14:31:00,1,110.25,0,One-time
17747.0,2011-08-19 08:13:00,2011-08-19 08:13:00,1,71.4,0,One-time
17749.0,2011-03-28 13:39:00,2011-06-14 15:45:00,2,674.52,78,Returning
17750.0,2011-06-28 15:44:00,2011-12-04 14:09:00,9,1797.57,158,Returning
17752.0,2010-12-15 16:19:00,2010-12-15 16:19:00,1,80.64,0,One-time
17754.0,2011-03-24 13:54:00,2011-12-09 11:20:00,5,1772.26,259,Returning
17757.0,2010-12-02 17:17:00,2011-12-08 15:31:00,30,5605.29,370,Returning
17758.0,2011-04-03 15:22:00,2011-11-20 14:45:00,8,3456.7,230,Returning
17759.0,2011-06-23 13:35:00,2011-11-22 16:02:00,3,834.99,152,Returning
17760.0,2010-12-01 15:08:00,2011-11-18 10:56:00,2,287.59,351,Returning
17761.0,2011-11-07 10:23:00,2011-11-07 10:23:00,1,712.78,0,One-time
17763.0,2011-03-21 14:25:00,2011-03-21 14:25:00,1,15.0,0,One-time
17764.0,2011-05-12 16:11:00,2011-10-20 11:03:00,2,818.82,160,Returning
17765.0,2011-03-28 11:58:00,2011-07-04 12:41:00,3,371.88,98,Returning
17767.0,2011-11-24 14:42:00,2011-11-24 14:42:00,1,271.2,0,One-time
17768.0,2011-06-26 13:46:00,2011-12-01 13:22:00,3,2273.1800000000003,157,Returning
17769.0,2011-01-23 11:15:00,2011-11-27 11:18:00,10,3997.98,308,Returning
17770.0,2011-03-02 13:35:00,2011-05-25 12:34:00,5,1143.27,83,Returning
17771.0,2011-01-20 14:13:00,2011-10-14 11:43:00,2,245.81,266,Returning
17772.0,2011-11-29 10:57:00,2011-11-29 11:05:00,2,182.77,0,Returning
17774.0,2011-02-07 13:13:00,2011-09-04 12:49:00,4,1225.41,208,Returning
17775.0,2011-03-30 10:50:00,2011-03-30 10:50:00,1,56.4,0,One-time
17777.0,2011-08-31 14:35:00,2011-11-15 12:02:00,3,665.86,75,Returning
17779.0,2011-07-19 12:19:00,2011-11-18 14:15:00,3,658.57,122,Returning
17781.0,2011-03-31 19:54:00,2011-07-03 16:00:00,2,188.02,93,Returning
17783.0,2011-04-06 10:07:00,2011-09-28 16:07:00,2,283.47,175,Returning
17785.0,2011-10-17 13:43:00,2011-10-17 13:43:00,1,131.94,0,One-time
17786.0,2011-01-26 14:35:00,2011-09-15 12:51:00,2,278.74,231,Returning
17787.0,2010-12-03 13:43:00,2011-07-10 11:24:00,4,1865.19,218,Returning
17788.0,2011-08-02 10:38:00,2011-09-27 10:09:00,2,1117.9,55,Returning
17789.0,2011-03-03 13:14:00,2011-03-03 13:14:00,1,225.9,0,One-time
17790.0,2010-12-10 10:47:00,2011-11-13 11:30:00,14,1965.55,338,Returning
17791.0,2011-11-10 12:09:00,2011-11-10 12:09:00,1,106.1,0,One-time
17793.0,2011-11-14 14:24:00,2011-11-14 14:24:00,1,323.04,0,One-time
17795.0,2011-03-20 12:02:00,2011-06-13 12:36:00,2,350.39,85,Returning
17796.0,2010-12-05 12:23:00,2011-10-30 15:38:00,4,697.9,329,Returning
17797.0,2011-06-10 11:29:00,2011-11-17 13:21:00,3,780.43,160,Returning
17799.0,2010-12-13 13:10:00,2011-11-17 15:16:00,10,3055.93,339,Returning
17800.0,2011-01-09 13:50:00,2011-11-02 12:57:00,9,1199.01,296,Returning
17802.0,2010-12-02 13:44:00,2011-09-18 14:56:00,3,1285.04,290,Returning
17805.0,2011-09-27 11:49:00,2011-09-27 11:49:00,1,512.31,0,One-time
17806.0,2011-11-28 14:12:00,2011-11-28 14:12:00,1,546.04,0,One-time
17809.0,2010-12-01 09:41:00,2011-11-23 12:59:00,12,5411.91,357,Returning
17811.0,2011-01-10 10:58:00,2011-12-05 13:46:00,39,7837.73,329,Returning
17812.0,2010-12-06 15:27:00,2011-11-27 11:47:00,4,732.16,355,Returning
17813.0,2011-09-29 15:57:00,2011-11-25 16:13:00,5,1770.88,57,Returning
17816.0,2010-12-09 14:10:00,2011-11-03 11:34:00,4,36.56,328,Returning
17817.0,2011-03-07 17:30:00,2011-12-05 14:39:00,3,387.68,272,Returning
17819.0,2010-12-03 14:26:00,2011-09-29 10:52:00,7,3704.87,299,Returning
17824.0,2011-10-19 14:14:00,2011-10-19 14:14:00,1,298.4,0,One-time
17827.0,2010-12-10 10:18:00,2011-12-04 15:00:00,5,1995.46,359,Returning
17828.0,2011-06-08 08:31:00,2011-11-17 08:41:00,4,1820.09,162,Returning
17829.0,2011-02-14 12:46:00,2011-02-14 12:46:00,1,889.24,0,One-time
17830.0,2011-02-24 10:15:00,2011-12-08 12:28:00,3,398.7,287,Returning
17831.0,2011-11-06 15:09:00,2011-11-06 15:09:00,1,35.400000000000006,0,One-time
17832.0,2011-10-21 11:43:00,2011-10-21 11:43:00,1,155.37,0,One-time
17835.0,2011-11-16 16:30:00,2011-12-07 11:48:00,3,350.64,20,Returning
17836.0,2011-10-23 16:13:00,2011-10-23 16:13:00,1,110.21,0,One-time
17837.0,2011-06-29 16:44:00,2011-10-28 16:13:00,8,1593.38,120,Returning
17838.0,2010-12-02 15:55:00,2011-11-13 11:20:00,5,2779.3,345,Returning
17839.0,2011-10-28 17:27:00,2011-10-28 17:27:00,1,338.8,0,One-time
17841.0,2010-12-01 14:41:00,2011-12-08 12:07:00,124,40991.57,371,Returning
17843.0,2011-02-09 15:33:00,2011-02-09 15:33:00,1,205.48,0,One-time
17844.0,2011-08-25 11:27:00,2011-08-25 11:27:00,1,51.56,0,One-time
17846.0,2011-09-15 15:20:00,2011-09-15 15:20:00,1,2033.1,0,One-time
17848.0,2010-12-16 18:38:00,2011-09-19 16:49:00,9,901.2,276,Returning
17849.0,2011-01-10 11:59:00,2011-05-05 13:46:00,4,605.8000000000001,115,Returning
17850.0,2010-12-01 08:26:00,2010-12-02 15:27:00,34,5391.21,1,Returning
17852.0,2011-11-28 12:31:00,2011-11-28 12:36:00,2,114.34,0,Returning
